SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-0.6975240843559594,1,0,0,0,1,0,0.33932518798311695,1,0,0,0,1,0,0,0,0,1,1
0,1,0,-0.7073594915983407,1,0,0,0,0,1,-0.454059190964317,1,0,0,1,0,0,0,0,1,0,0
0,1,1,0.4328106925625092,0,0,1,0,0,0,-0.4839715369673073,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4810497370669808,0,0,1,1,0,0,1,0,0,0,0
0,1,1,0.5956921474426305,0,0,0,0,0,1,-1.4444902030633266,0,0,1,0,0,1,1,0,0,0,0
0,1,0,1.5729808767233588,0,0,1,1,1,1,-0.1117290089300958,1,0,0,0,0,1,0,1,0,0,0
0,1,1,-0.6259187641582801,1,0,0,0,0,1,0.9235705221733987,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0.3106496014024181,0,1,0,0,1,1,-0.02199197092112529,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.14751132309581955,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.1657772395230557,1,0,0,0,0,0,-1.3065610520495383,0,0,1,0,0,1,1,0,0,0,0
1,0,0,-1.0119907467314677,0,0,0,1,0,1,1.0081031518386683,0,1,0,1,0,0,0,1,0,0,1
1,1,0,1.6137012404433893,1,0,1,1,0,1,1.3622849302172555,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.341458789053027,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0.8400143297628127,0,0,1,0,0,1,0.3003966471111027,0,1,0,1,0,0,0,1,0,0,0
0,1,0,0.5142514200025698,1,1,0,1,0,1,0.6576830021468192,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-1.2078794468072993,0,0,0,0,0,0,-0.41251079233015453,1,0,0,1,0,0,0,1,0,0,1
1,1,0,1.0308325506157823,1,0,0,1,0,1,1.1477960884626957,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6484894399837535,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,0,0,0,0,0,-1.3082228490497043,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.6259187641582801,0,0,1,1,0,1,0.8703930181680831,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6850489739874083,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-0.38159658183809786,0,0,0,0,0,0,-1.4993295040688086,0,0,1,0,1,0,0,0,0,1,0
0,1,0,1.5729808767233588,0,0,1,1,1,1,1.3456669602155942,0,1,0,0,0,1,0,0,1,0,0
0,0,0,-1.1960038562387048,1,0,0,0,0,1,0.3203382111130965,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1611645745064632,0,0,0,1,0,1,-0.52240367375785,1,0,0,1,0,0,0,0,1,0,1
1,1,0,1.1657772395230557,1,0,1,0,0,1,0.5779167461388456,0,1,0,1,0,0,0,0,1,0,0
1,1,0,-1.2327928893983797,0,0,0,0,0,0,-1.0653500096047424,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0.10704778280226633,0,0,0,0,0,0,0.19237984210030468,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-1.2774445836787656,0,0,0,0,0,0,0.46739766804572563,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.7585736023227521,0,1,1,1,1,1,0.6144762801425001,1,0,0,0,0,1,0,1,0,0,0
1,1,0,-1.155397579199196,0,0,0,0,0,1,0.5199379779247708,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3001558543980372,0,0,0,0,0,0,-1.491020519067978,0,0,1,0,1,0,0,1,0,0,0
0,1,1,0.9621754209229036,1,0,0,0,0,1,-1.3231790220511994,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-1.1172438887767075,0,0,1,0,0,1,1.0452853801064141,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.0331224013585834,0,0,0,0,0,0,-1.4660935640654862,0,0,1,1,0,0,0,0,0,1,0
1,1,0,-0.1545421475197928,1,0,1,1,0,1,1.0252800710192085,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9516816739185228,0,0,0,0,0,1,-1.5043148950693068,0,0,1,1,0,0,0,0,1,0,0
0,0,0,-1.1214314422534932,0,0,0,1,0,1,-0.5432156604044343,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.479387940066815,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0.8807346934828431,0,0,1,0,1,1,0.5047976781315361,0,1,0,0,0,1,1,0,0,0,0
0,1,1,1.0436161483629645,1,1,1,1,1,0,0.2272775791037932,1,0,0,0,0,1,0,1,0,0,0
0,1,0,-0.4575076814524722,0,1,0,0,0,1,0.8827025890789405,0,1,0,1,0,0,0,0,0,1,1
0,1,0,-0.8295205827584317,0,0,0,1,0,1,-0.4956041159684702,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-0.21871512695797649,1,0,0,0,0,1,0.9900424021800438,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.9402391828307023,0,1,0,0,0,0,-0.5385251753495702,1,0,0,1,0,0,0,1,0,0,1
0,1,1,0.025607055362205637,1,0,0,0,0,1,-1.3381351950526947,0,0,1,0,0,1,0,0,0,1,1
1,1,0,0.4735310562825394,0,0,1,0,0,1,-1.1437049460332582,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-0.05583367207785506,1,0,1,0,1,0,0.5247392421335293,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0.9621754209229036,0,0,1,1,1,1,0.5662841671376824,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1.2923718015177756,1,0,1,0,1,1,1.358273802858453,0,1,0,0,1,0,0,1,0,0,1
0,0,0,-0.35908123622666765,1,0,0,1,0,1,1.0923002974832117,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.025607055362205637,0,0,0,0,0,0,-1.4843733310673135,0,0,1,0,1,0,0,0,0,1,0
0,1,1,-0.8702409464784621,1,0,0,0,0,0,-1.3215172250510334,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0.3920903288424788,0,0,1,1,0,1,-0.6534748309842519,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-0.8702409464784621,0,1,0,0,0,0,0.3868100911197414,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-0.9924020376385532,0,0,0,0,0,0,-1.4860351280674795,0,0,1,1,0,0,0,0,0,1,0
0,1,1,-0.38159658183809786,0,0,0,0,0,0,-1.4860351280674795,0,0,1,0,1,0,0,0,0,1,0
1,0,0,1.2879383306831464,1,1,0,1,1,1,1.4686399382278874,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.4760643460664828,0,0,1,1,0,0,0,1,0,0,0
0,0,0,-0.9109613101984924,0,1,0,0,0,1,0.6626683931473177,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.0960994803326864,0,0,0,0,0,0,-1.2441523419557976,1,0,0,1,0,0,0,0,0,1,1
0,0,0,1.002895784642934,0,0,0,0,0,0,-1.4627699700651542,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0.35136996512244845,0,1,1,0,1,0,0.4549437681265524,1,0,0,0,0,1,0,0,1,0,0
1,0,0,-1.2136607119964167,0,0,0,0,0,1,0.1847914329305808,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.5322605130033284,1,0,0,0,0,0,-1.3082228490497043,0,0,1,0,0,1,0,0,0,1,0
0,1,0,-0.6892505127922255,1,0,0,0,0,1,0.302981214150306,0,1,0,1,0,0,1,0,0,0,1
0,1,1,0.4328106925625092,1,0,0,0,0,0,-1.3464441800535252,0,0,1,0,0,1,0,0,0,1,0
0,1,0,1.5322605130033284,0,0,1,1,1,0,-0.23137839294205675,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2524165509778735,0,0,0,0,0,1,0.2250892135148861,0,1,0,1,0,0,0,1,0,0,1
0,1,1,-0.8702409464784621,0,0,0,0,0,0,-1.4577845790646555,0,0,1,0,0,1,0,1,0,0,0
0,0,1,0.6481531288913646,0,0,1,1,1,1,1.1409209880534614,0,1,0,0,0,1,0,0,0,1,1
0,1,0,1.5322605130033284,1,0,0,0,0,1,-1.288281285047711,0,0,1,0,0,1,1,0,0,0,0
0,1,1,-1.2774445836787656,0,0,0,0,0,1,0.42334572212798627,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.5444780367182193,1,0,0,1,0,1,-0.2878794909477048,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.1960038562387048,0,0,0,0,0,1,-1.4876969250676455,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1.2472179669631158,0,1,1,0,1,1,-0.8030365609992031,1,0,0,0,1,0,1,0,0,0,0
1,0,0,-1.1552834925186746,1,0,0,0,0,1,0.9817334171792133,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.1552857204200662,0,0,0,0,0,1,-1.3148580961450715,1,0,0,1,0,0,1,0,0,0,1
0,0,0,-1.1552834925186746,0,0,0,0,0,1,0.50313588113137,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.30264298631526354,1,0,0,0,0,0,0.655473505750436,0,1,0,0,1,0,0,0,1,0,1
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.8820255971692458,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5037576729981889,0,0,1,0,0,1,-0.4307940329619915,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.3248408190513656,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0.18848851024232705,0,0,0,1,0,1,-0.8163309370005319,1,0,0,1,0,0,0,1,0,0,0
1,1,0,0.7992939660427822,0,1,0,1,1,1,1.3190782082129364,0,1,0,0,1,0,1,0,0,0,0
0,1,1,-0.5851984004382496,0,1,0,1,0,1,0.7690234011579498,0,1,0,1,0,0,0,0,0,1,0
0,1,1,-1.1145631287986442,0,0,0,0,1,1,0.6975661301508063,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5851984004382496,1,0,0,0,0,1,-0.4806479429669752,1,0,0,1,0,0,0,0,1,0,0
1,0,0,-0.9109613101984924,0,0,0,1,0,1,0.6593447991469852,0,1,0,1,0,0,0,1,0,0,1
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.31885103769204226,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.5304296931757126,1,0,1,1,0,1,1.2671696161758104,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.4223169455581282,0,0,0,0,0,0,-1.4594463760648215,0,0,1,0,1,0,1,0,0,0,0
0,1,0,0.2862730028545206,1,0,0,0,0,1,0.6866298336647594,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.8898137566688582,0,1,0,1,1,1,1.1086002564597515,0,1,0,1,0,0,0,0,0,1,1
0,0,0,1.016193704528121,1,0,1,1,1,0,1.5204976572311597,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.4223169455581282,0,0,0,1,0,1,-0.5088984919697991,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-0.4557196641425276,1,1,0,0,0,1,1.1869038725954533,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.3106496014024181,0,0,0,0,0,0,-1.4827115340671475,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.4993295040688086,0,0,1,1,0,0,1,0,0,0,0
0,1,0,-1.1552834925186746,0,0,0,0,0,0,-1.4827115340671475,0,0,1,1,0,0,0,0,1,0,0
1,1,0,1.0263395416054983,1,0,0,1,0,1,1.1547637526014811,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.0436161483629645,1,0,0,0,1,1,1.1844726511994803,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-0.5444780367182193,0,0,0,0,1,1,0.7623762131572851,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0.18848851024232705,1,0,1,0,1,1,1.3207400052131024,0,1,0,0,1,0,0,1,0,0,0
1,1,1,-0.05583367207785506,0,0,0,1,1,1,1.1346187411944968,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.5210041584984128,1,0,0,0,0,1,0.6467542981310727,0,1,0,1,0,0,0,1,0,0,1
1,1,0,0.7178532386027215,1,0,0,0,1,1,1.1927816362003112,0,1,0,0,1,0,0,0,1,0,0
1,1,0,1.6137012404433893,1,1,1,1,1,1,1.0581760791868549,0,1,0,0,0,1,1,0,0,0,0
0,1,0,1.3286586944031769,0,0,0,0,0,0,-1.5093002860698053,0,0,1,0,0,1,1,0,0,0,0
1,1,0,1.002895784642934,1,0,1,1,0,1,0.21065960910213194,1,0,0,0,1,0,0,1,0,0,0
0,1,0,1.369379058123207,1,1,1,0,1,0,0.6809481601491449,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-1.0640207973598408,0,1,0,0,0,1,-1.0936171960430676,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.4915401492832985,1,1,0,0,1,0,-0.1117290089300958,1,0,0,0,0,1,0,1,0,0,0
0,1,1,1.2064976032430856,1,1,1,0,0,1,1.3539759452164248,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.2064976032430856,1,0,0,0,0,0,-1.328164413051698,0,0,1,0,1,0,1,0,0,0,0
0,0,0,-1.1248804027937593,0,0,1,0,0,1,1.0417014517804315,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.10704778280226633,0,0,1,1,0,1,1.249282734205959,0,1,0,0,1,0,1,0,0,0,1
0,0,0,0.10704778280226633,0,0,0,0,0,1,-1.4810497370669808,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0.7178532386027215,1,0,0,1,1,0,0.1574821050968162,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.44830356164862734,0,0,1,0,0,1,-1.0639973177559314,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-0.9109613101984924,1,0,0,0,0,0,0.7042133181514708,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-0.1779947632379461,0,1,0,0,1,0,-0.34604238595351905,1,0,0,0,1,0,0,0,0,1,0
1,1,0,-1.0093447184740483,1,0,1,1,0,1,1.2352327076310445,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9924020376385532,0,0,1,0,0,0,0.36022133911708304,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1.369379058123207,1,1,1,0,1,0,0.03118553308419093,1,0,0,0,0,1,1,0,0,0,0
0,1,1,0.5956921474426305,0,0,1,0,1,0,-0.03196275292212194,1,0,0,0,0,1,1,0,0,0,0
0,1,0,1.4100994218432374,1,1,1,1,0,0,0.3436033691154218,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6318714699820923,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-1.3132082400502028,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.4915401492832985,1,0,1,1,0,1,1.3373579752147635,0,1,0,0,0,1,0,0,1,0,0
1,1,1,-0.2594354906780068,1,0,1,1,0,0,1.3622849302172555,0,1,0,1,0,0,0,0,1,0,1
1,1,0,1.4100994218432374,1,1,1,0,0,1,1.3572995392167568,0,1,0,0,1,0,0,0,1,0,0
0,1,1,1.4100994218432374,1,1,1,1,0,1,1.5467443972356951,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-0.3194536339508612,1,0,0,1,0,0,0,0,0,1,1
0,1,1,1.178312146131101,1,1,1,0,0,1,1.3796312847278234,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.53304822713436,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.05583367207785506,1,0,1,0,0,1,1.1695164781979852,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.7073594915983407,0,0,0,0,0,0,-1.4993295040688086,0,0,1,0,1,0,0,0,0,1,0
1,0,0,-1.1145631287986442,0,0,0,1,0,1,0.4757847905567404,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0.8807346934828431,1,0,0,1,1,1,1.0083221691818711,0,1,0,0,0,1,1,0,0,0,0
1,1,0,0.9621754209229036,1,0,0,1,0,1,1.1927816362003112,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-0.4872642210165713,1,0,1,0,0,1,0.7853317535455974,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.006140649818394,1,0,0,0,0,1,0.687257098302496,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.0331224013585834,0,1,0,0,0,1,-0.6195131640341415,1,0,0,0,1,0,0,0,1,0,1
0,0,0,0.3106496014024181,0,0,1,0,1,1,0.8255244991635975,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1.6137012404433893,0,0,0,0,0,0,-1.491020519067978,0,0,1,0,0,1,0,1,0,0,0
1,1,1,1.1250568758030248,1,1,0,0,0,1,0.5380336181348585,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4851348752274867,0,0,1,1,0,0,0,0,0,1,1
0,0,0,0.22551829647468585,1,1,0,1,1,1,0.5137974214266592,1,0,0,0,1,0,0,1,0,0,1
0,1,0,-1.1552834925186746,1,0,1,0,0,1,1.177825463198816,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.18848851024232705,0,0,0,0,0,1,-1.4943441130683104,0,0,1,0,1,0,0,0,1,0,0
0,1,1,-0.8714468533646745,1,0,1,1,0,1,1.2425863331761635,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.1779947632379461,0,0,0,1,1,1,-0.9642308700153168,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.1195461708859147,0,0,0,0,0,0,-0.3415787383966385,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-1.2367242199587352,0,0,0,0,0,0,0.1873944510998066,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,1,0,1,1,1,0.6244470621434968,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-1.2502225895721948,0,0,0,0,0,0,0.5220216721265024,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5851984004382496,1,0,1,0,0,1,0.5280628361338618,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.8400143297628127,0,0,1,1,1,1,0.9717626351782166,0,1,0,0,1,0,0,0,1,0,0
0,1,0,1.2472179669631158,1,0,0,1,1,0,0.4998122871310375,1,0,0,0,0,1,0,1,0,0,0
1,1,0,1.4117167529387307,1,0,1,1,1,1,1.520125572609222,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-1.0331224013585834,0,0,0,1,1,0,-0.0651986929254444,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0.2699292376823877,0,0,0,0,1,1,-0.8030365609992031,1,0,0,1,0,0,0,0,1,0,0
0,1,0,-0.015113308357824713,0,1,1,0,1,0,0.19071804510013865,1,0,0,0,1,0,0,0,0,1,0
0,1,0,0.8400143297628127,1,0,1,1,1,1,1.5633623672373562,0,1,0,0,1,0,1,0,0,0,0
0,1,1,1.4915401492832985,0,0,0,0,0,0,-1.4810497370669808,0,0,1,0,0,1,1,0,0,0,0
0,1,0,-0.13727439951791576,0,0,0,0,0,0,-1.030702750021962,1,0,0,1,0,0,0,0,0,1,0
0,1,1,-0.8581466945024108,1,0,1,1,0,1,1.1500892712543906,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.8702409464784621,0,0,0,0,0,1,0.004596781081533054,1,0,0,1,0,0,0,0,1,0,0
0,1,0,-0.6259187641582801,0,0,0,0,0,0,-1.5093002860698053,0,0,1,0,1,0,0,0,0,1,0
0,1,1,-1.2367242199587352,0,0,0,0,0,1,0.8238627021634315,0,1,0,1,0,0,1,0,0,0,1
0,0,1,-1.2367242199587352,1,1,0,0,0,0,0.5247392421335293,0,1,0,1,0,0,0,1,0,0,0
1,0,0,-1.0331224013585834,0,1,0,0,0,0,0.3884718881199074,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.1556853521664312,1,0,0,1,0,1,1.1938995326341582,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.7258166791536301,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.4223169455581282,1,1,0,0,1,1,0.4798707231290442,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0.10704778280226633,1,0,0,0,0,1,1.0199547481830342,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.4328106925625092,1,0,0,1,1,1,1.422109622223236,0,1,0,0,1,0,0,0,1,0,1
0,0,0,0.3920903288424788,0,1,1,1,1,1,-0.3327480099521901,1,0,0,0,1,0,0,0,1,0,0
1,1,0,-0.7888002190384014,1,1,1,0,0,0,0.965115447177552,0,1,0,1,0,0,0,1,0,0,0
0,1,1,-0.13727439951791576,0,0,0,0,0,1,0.19902703010096928,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.05583367207785506,1,1,0,1,1,0,0.016229360082695727,1,0,0,1,0,0,0,1,0,0,1
0,1,0,-0.4630373092781586,1,0,0,1,1,1,1.3739175092184182,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.7992939660427822,0,0,0,0,0,0,-1.5009913010689746,0,0,1,0,1,0,0,1,0,0,0
1,1,0,0.8400143297628127,1,0,1,1,0,1,1.2991366442109429,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.5037576729981889,0,0,0,0,0,1,-1.3397969920528607,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.4508197855632678,0,1,1,1,0,1,1.3456669602155942,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6468276429835875,1,0,0,1,0,0,0,0,1,0,1
0,1,0,-0.4223169455581282,1,0,0,0,0,1,0.6759627691486464,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.7732324740823632,0,0,0,0,0,1,-1.4983369488729017,0,0,1,1,0,0,0,0,0,1,1
0,1,1,1.5729808767233588,0,0,0,0,0,0,-1.4710789550659844,0,0,1,0,0,1,1,0,0,0,0
1,0,0,-0.4653883122914512,1,0,1,1,0,1,1.372109881267721,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9109613101984924,0,0,0,0,0,1,-0.2662761299455452,1,0,0,1,0,0,1,0,0,0,0
0,1,1,-0.9924020376385532,0,0,0,0,0,0,-1.5043148950693068,0,0,1,0,0,1,0,0,0,1,0
0,0,0,1.3286586944031769,1,0,0,0,0,1,-1.3181936310507012,0,0,1,0,0,1,1,0,0,0,0
0,1,1,0.8400143297628127,1,0,0,0,0,0,-1.303237458049206,0,0,1,0,0,1,0,1,0,0,0
0,1,1,-0.13727439951791576,1,0,0,0,0,0,-1.2849576910473786,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.050387035941535,0,0,0,0,0,1,-0.6653400411697774,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,1,0,0,0,0,0,0.6992279271509723,0,1,0,1,0,0,0,0,0,1,1
0,1,0,1.369379058123207,0,1,1,1,1,1,-0.2712615209460436,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.7888002190384014,0,1,0,0,0,1,0.29873485011093664,0,1,0,1,0,0,0,1,0,0,0
0,1,1,0.7585736023227521,1,1,1,0,0,1,0.965115447177552,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-1.2774445836787656,1,0,0,1,0,1,1.1628692901973208,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-1.0331224013585834,0,0,0,0,0,1,0.8222009051632655,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,1,0,0,0,0,0.3502505571160864,0,1,0,1,0,0,0,0,0,1,1
0,1,0,1.5729808767233588,1,1,1,1,1,1,1.6747027662484868,0,1,0,0,0,1,0,1,0,0,0
0,1,0,-0.5037576729981889,0,0,0,0,0,0,-1.4760643460664828,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.05583367207785506,0,0,1,0,1,1,0.4549437681265524,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.3408762181180675,0,0,1,1,0,1,0.8238627021634315,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6302096729819263,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0.7178532386027215,1,0,0,1,1,1,1.3356961782145975,0,1,0,1,0,0,0,0,1,0,0
0,1,0,-0.38159658183809786,0,1,0,0,0,1,-0.15992112193491326,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-0.9977452819758207,1,0,0,0,0,1,0.832203050754283,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0.35136996512244845,1,1,0,1,0,1,0.6310942501441613,0,1,0,1,0,0,1,0,0,0,1
0,0,0,1.1250568758030248,0,1,0,1,0,1,-0.6750781919864114,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0.22920887396235734,0,0,0,0,0,1,0.1574821050968162,0,1,0,1,0,0,0,1,0,0,0
1,0,0,-0.0965540357978854,0,1,1,0,0,1,0.3319707901142591,1,0,0,1,0,0,0,0,1,0,0
0,1,0,0.9214550572028734,0,1,1,1,0,0,-0.2047896409393986,1,0,0,0,0,1,0,0,1,0,0
0,0,0,-1.0738427650786138,0,1,0,1,1,1,0.5147684601325326,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.3381351950526947,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,0.4416493921252232,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1.369379058123207,1,0,1,0,0,1,0.5214156481331973,0,1,0,1,0,0,0,1,0,0,1
0,1,1,1.2064976032430856,0,0,0,0,0,0,-1.4893587220678115,0,0,1,0,1,0,1,0,0,0,0
1,0,0,-0.9109613101984924,0,0,0,0,1,1,-1.166970104035584,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.33747720138584303,1,0,1,0,0,1,0.8598382394355117,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.5037576729981889,0,0,0,0,0,0,-1.5076384890696393,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-1.2367242199587352,0,0,1,0,0,1,-0.5221928679711283,1,0,0,1,0,0,0,1,0,0,1
1,1,1,1.4508197855632678,1,0,1,1,0,1,0.6610065961471517,0,1,0,1,0,0,0,0,1,0,0
1,0,0,-0.9516816739185228,1,0,0,0,0,1,0.6344178441444933,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.1003298861327364,0,0,0,0,0,1,0.150668223608458,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.5444780367182193,0,1,0,1,0,0,0.05445069108651675,1,0,0,1,0,0,1,0,0,0,0
0,1,0,0.7585736023227521,0,1,1,0,1,1,-0.14164135493308594,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6850489739874083,1,0,0,1,0,0,0,0,0,1,1
1,1,0,1.5729808767233588,1,1,1,1,1,1,0.9052907551715716,0,1,0,0,1,0,0,0,1,0,0
